,BulkSampleID,ArchiveSampleID,Robot Sample ID,Library ID,FastQ File ID,DepthSampledCalTape
409,ISL23_58.6,LV3005568145,LV6000200120,LV7008960464,LV7008960464-LV6000200120-LV3005568145,149
410,ISL23_58.6,LV3005568137,LV6000200112,LV7008960476,LV7008960476-LV6000200112-LV3005568137,152
411,ISL23_58.6,LV3005568131,LV6000200104,LV7008960488,LV7008960488-LV6000200104-LV3005568131,155.5
412,ISL23_56.1,LV3005567833,LV7005365966,LV7008955267,LV7008955267-LV7005365966-LV3005567833,72.5
413,ISL23_56.1,LV3005567832,LV7005365974,LV7008955279,LV7008955279-LV7005365974-LV3005567832,74.5
414,ISL22_38.2,LV3005571226,LV6000198613,LV7008955295,LV7008955295-LV6000198613-LV3005571226,21.5
415,ISL22_51.1,LV3005571461,LV6000198589,LV7008956459,LV7008956459-LV6000198589-LV3005571461,55.5
416,ISL22_51.1,LV3005571466,LV6000198597,LV7008955271,LV7008955271-LV6000198597-LV3005571466,62.5
417,ISL23_60.2,LV3005571014,LV7005365967,LV7008955351,LV7008955351-LV7005365967-LV3005571014,148
418,ISL23_60.2,LV3005571015,LV7005365975,LV7008955375,LV7008955375-LV7005365975-LV3005571015,150
419,ISL23_57.2,LV3005570721,LV7005365982,LV7008955291,LV7008955291-LV7005365982-LV3005570721,31.5
420,ISL23_57.2,LV3005570723,LV7005365990,LV7008955303,LV7008955303-LV7005365990-LV3005570723,33
421,ISL22_44,LV3005570840,LV7005365951,LV7008955327,LV7008955327-LV7005365951-LV3005570840,54.5
422,ISL22_44,LV3005570852,LV7005365959,LV7008955339,LV7008955339-LV7005365959-LV3005570852,56
423,ISL23_57.4,LV3005570177,LV6000198868,,,64.5
424,ISL23_57.4,LV3005570177,LV6000198868,LV7008961080,LV7008961080-LV6000198868-LV3005570177,64.5
425,ISL23_57.4,LV3005570179,LV6000198829,,,67.5
426,ISL23_57.4,LV3005570179,LV6000198829,LV7008959486,LV7008959486-LV6000198829-LV3005570179,67.5
427,ISL23_57.4,LV3005570183,LV6000198837,,,70.5
428,ISL23_57.4,LV3005570183,LV6000198837,LV7008961007,LV7008961007-LV6000198837-LV3005570183,70.5
429,ISL23_57.4,LV3005570171,LV6000198845,,,73
430,ISL23_57.4,LV3005570171,LV6000198845,LV7008961019,LV7008961019-LV6000198845-LV3005570171,73
431,ISL23_57.4,LV3005570173,LV6000198853,,,76
432,ISL23_57.4,LV3005570173,LV6000198853,LV7008961031,LV7008961031-LV6000198853-LV3005570173,76
433,ISL23_57.4,LV3005570174,LV6000198861,,,77.5
434,ISL23_57.4,LV3005570174,LV6000198861,LV7008961043,LV7008961043-LV6000198861-LV3005570174,77.5
435,ISL23_57.4,LV3005570176,LV6000198869,,,80.5
436,ISL23_57.4,LV3005570176,LV6000198869,LV7008961055,LV7008961055-LV6000198869-LV3005570176,80.5
437,ISL23_57.4,LV3005570164,LV6000198830,,,84
438,ISL23_57.4,LV3005570164,LV6000198830,LV7008961067,LV7008961067-LV6000198830-LV3005570164,84
439,ISL23_57.4,LV3005570168,LV6000198838,,,86.5
440,ISL23_57.4,LV3005570168,LV6000198838,LV7008961079,LV7008961079-LV6000198838-LV3005570168,86.5
441,ISL23_57.4,LV3005570170,LV6000198846,,,89.5
442,ISL23_57.4,LV3005570170,LV6000198846,LV7008960994,LV7008960994-LV6000198846-LV3005570170,89.5
443,ISL23_57.4,LV3005570158,LV6000198854,,,92.5
444,ISL23_57.4,LV3005570158,LV6000198854,LV7008961006,LV7008961006-LV6000198854-LV3005570158,92.5
445,ISL23_57.4,LV3005570160,LV6000198862,,,95
446,ISL23_57.4,LV3005570160,LV6000198862,LV7008961018,LV7008961018-LV6000198862-LV3005570160,95
447,ISL23_57.4,LV3005570162,LV6000198870,,,98
448,ISL23_57.4,LV3005570162,LV6000198870,LV7008961030,LV7008961030-LV6000198870-LV3005570162,98
449,ISL23_57.5,LV3005570516,LV6000198831,,,30.5
450,ISL23_57.5,LV3005570516,LV6000198831,LV7008961042,LV7008961042-LV6000198831-LV3005570516,30.5
451,ISL23_57.5,LV3005570506,LV6000198839,,,33
452,ISL23_57.5,LV3005570506,LV6000198839,LV7008961054,LV7008961054-LV6000198839-LV3005570506,33
453,ISL23_57.5,LV3005570508,LV6000198847,,,36
454,ISL23_57.5,LV3005570508,LV6000198847,LV7008961066,LV7008961066-LV6000198847-LV3005570508,36
455,ISL23_57.5,LV3005570510,LV6000198855,,,39
456,ISL23_57.5,LV3005570510,LV6000198855,LV7008961078,LV7008961078-LV6000198855-LV3005570510,39
457,ISL23_57.5,LV3005570500,LV6000198863,,,41.5
458,ISL23_57.5,LV3005570500,LV6000198863,LV7008960900,LV7008960900-LV6000198863-LV3005570500,41.5
459,ISL23_57.5,LV3005570502,LV6000198871,,,44.5
460,ISL23_57.5,LV3005570502,LV6000198871,LV7008961005,LV7008961005-LV6000198871-LV3005570502,44.5
461,ISL23_57.5,LV3005570504,LV6000198654,,,47.5
462,ISL23_57.5,LV3005570504,LV6000198654,LV7008961017,LV7008961017-LV6000198654-LV3005570504,47.5
463,ISL23_57.5,LV3005570493,LV6000198840,,,50.5
464,ISL23_57.5,LV3005570493,LV6000198840,LV7008961029,LV7008961029-LV6000198840-LV3005570493,50.5
465,ISL23_57.5,LV3005570495,LV6000198848,,,53.5
