library_id	archive_sample_id	archive_sample_master_depth	field_sample_country_region	field_sample_age_estimate_oldest	field_sample_age_estimate_youngest	min_master_age	max_master_age	mean_master_age	median_master_age
			Iceland	6.0	0.0				
			Iceland	6.0	0.0				
			Iceland	6.0	0.0				
			Iceland	6.0	0.0				
			Iceland	6.0	0.0				
			Iceland	6.0	0.0				
			Iceland	6.0	0.0				
			Iceland	6.0	0.0				
			Iceland	6.0	0.0				
			Iceland	6.0	0.0				
			Iceland	6.0	0.0				
			Iceland	6.0	0.0				
			Iceland	6.0	0.0				
			Iceland	6.0	0.0				
			Iceland	6.0	0.0				
			Iceland	6.0	0.0				
			Iceland	6.0	0.0				
			Iceland	6.0	0.0				
			Iceland	6.0	0.0				
			Iceland	6.0	0.0				
			Iceland	6.0	0.0				
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Greenland	10.0	0.0				
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Iceland	11.0	2.0				
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Iceland	11.0	2.0				
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Iceland	11.0	2.0				
			Cambodia						
			Cambodia						
LV7008886603									
LV7008886615									
									
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Cambodia						
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			Iceland	11.0	2.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
LV7008960911			Denmark	10.0	0.0				
			Denmark	10.0	0.0				
LV7009024823			Denmark	10.0	0.0				
			Denmark	10.0	0.0				
			Iceland	6.0	0.0				
			Iceland	6.0	0.0				
			Iceland	6.0	0.0				
LV7008957623			Denmark	10.0	0.0				
			Denmark	10.0	0.0				
LV7009024470			Denmark	10.0	0.0				
			Denmark	10.0	0.0				
			Chile	1.0	0.0				
			Iceland	6.0	0.0				
			Iceland	6.0	0.0				
LV7009026602			Denmark	10.0	0.0				
			Denmark	10.0	0.0				
			Iceland	6.0	0.0				
			Canada	48000.0	38000.0				
			USA	175.0	95.0				
LV7009022429			Denmark	10.0	0.0				
			Denmark	10.0	0.0				
			Iceland	6.0	0.0				
			Greenland	10.0	0.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			China						
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
LV7008886469									
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
LV7008886481									
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			Canada	4000.0	3800.0				
LV7008886445									
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
LV7008886457									
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			China						
			USA	175.0	95.0				
LV7008886421									
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
LV7008886433									
LV7008886409									
LV7008886494									
LV7008886482									
LV7008886422									
LV7008886447									
LV7008886496									
LV7008886412									
LV7008886470									
LV7008886458									
LV7008886410									
LV7008886435									
LV7008886484									
LV7008886424									
LV7008886446									
LV7008886434									
LV7008886459									
LV7008886423									
LV7008886472									
LV7008886436									
LV7008886495									
LV7008886483									
LV7008886471									
LV7008886411									
LV7008886460									
LV7008886448									
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			China						
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			Denmark						
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	60000.0	0.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			Canada	48000.0	38000.0				
			USA	175.0	95.0				
			Canada	4000.0	3800.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			iran	9.0	4.3				
			USA	175.0	95.0				
			USA	175.0	95.0				
			Canada	4000.0	3800.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Canada	4000.0	3800.0				
			Canada	48000.0	38000.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			Iceland	12.0	0.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			united kingdom						
			Russia						
			USA	175.0	95.0				
			USA	175.0	95.0				
			Canada	4000.0	3800.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			Iceland	2.5	1.2				
			Canada	4000.0	3800.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			Canada	4000.0	3800.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			Canada	4000.0	3800.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
			USA	175.0	95.0				
